step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/stand_still,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Episode_Reward/feet_clearance,Episode_Reward/undesired_contacts,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
10242,0.912612,0.334451,0.294083,-0.004167,-0.005684,-0.005660,-0.115099,-0.002638,-0.004088,-0.027910,0.000000,0.018833,-0.029697,-0.018196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.231200,0.600364,0.983510,0.016490,0.002672,-0.002322,11.399630,0.000114,0.711565,193079.000000,1.416879,0.619676,26.968916,981.080017,26.968916,981.080017
10243,0.915320,0.337439,0.295745,-0.003009,-0.005585,-0.005650,-0.115619,-0.002712,-0.004096,-0.028419,0.000000,0.019066,-0.029534,-0.014526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.234882,0.598846,0.983226,0.016774,0.004779,-0.002547,11.394140,0.000384,0.712312,192396.000000,1.410020,0.633758,26.889505,981.059998,26.889505,981.059998
10244,0.911644,0.334265,0.293444,-0.004508,-0.005281,-0.005687,-0.114838,-0.002637,-0.004076,-0.028058,0.000000,0.018595,-0.030135,-0.017494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228043,0.594478,0.983175,0.016825,0.003698,-0.001367,11.410723,0.000010,0.712523,195921.000000,1.331236,0.675774,27.139755,980.669983,27.139755,980.669983
10245,0.912182,0.335036,0.293513,-0.004444,-0.005430,-0.005661,-0.114697,-0.002734,-0.004060,-0.027909,0.000000,0.018936,-0.028996,-0.013379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.227427,0.592889,0.983297,0.016703,0.005080,-0.001239,11.410605,0.000010,0.712499,196658.000000,1.329965,0.669519,27.101673,980.549988,27.101673,980.549988
10246,0.899614,0.331902,0.290598,-0.006548,-0.005967,-0.005882,-0.114040,-0.002776,-0.004142,-0.028293,0.000000,0.018743,-0.029008,-0.006039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.233193,0.592806,0.983002,0.016998,0.003072,-0.002225,11.411060,0.000023,0.712460,194391.000000,1.370000,0.652808,26.269087,952.500000,26.269087,952.500000
10247,0.931791,0.342217,0.300002,0.000000,-0.005298,-0.005795,-0.117221,-0.002635,-0.004154,-0.028604,0.000000,0.019273,-0.030133,-0.010505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.232340,0.603617,0.982422,0.017578,0.007540,-0.003738,11.417028,0.000114,0.713263,185527.000000,1.371684,0.747760,27.765137,1000.000000,27.765137,1000.000000
10248,0.916835,0.334803,0.295596,-0.003056,-0.005459,-0.005627,-0.117186,-0.002933,-0.004103,-0.028732,0.000000,0.018325,-0.030409,-0.022139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.232378,0.608661,0.982269,0.017731,0.009493,-0.001566,11.432341,0.000010,0.713549,188023.000000,1.377660,0.713656,27.139879,990.369995,27.139879,990.369995
10249,0.891676,0.327888,0.287651,-0.008608,-0.005985,-0.005763,-0.113560,-0.002852,-0.004023,-0.028074,0.000000,0.018692,-0.028325,-0.001568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228962,0.587350,0.981771,0.018229,0.004544,-0.000024,11.435752,0.000010,0.713706,189690.000000,1.374437,0.698501,26.922857,971.429993,26.922857,971.429993
10250,0.894723,0.327448,0.289055,-0.007847,-0.005739,-0.005786,-0.113436,-0.002792,-0.004044,-0.027640,0.000000,0.017917,-0.030037,-0.016168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.235658,0.597581,0.980693,0.019307,0.003617,-0.000511,11.438405,0.000010,0.713764,189578.000000,1.377721,0.696444,26.558107,971.719971,26.558107,971.719971
10251,0.919689,0.337914,0.296051,-0.002708,-0.005345,-0.005689,-0.115737,-0.002646,-0.004098,-0.027944,0.000000,0.019058,-0.029237,-0.011322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.230395,0.595698,0.980601,0.019399,0.003299,-0.000559,11.438687,0.000010,0.713774,188009.000000,1.372452,0.719018,27.247660,980.570007,27.247660,980.570007
10252,0.928433,0.340659,0.298897,-0.000758,-0.005248,-0.005785,-0.116970,-0.002675,-0.004148,-0.028426,0.000000,0.018950,-0.030283,-0.018086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.232528,0.602020,0.980509,0.019491,0.003963,-0.001899,11.443178,0.000171,0.714481,185561.000000,1.367432,0.751633,27.211990,990.289978,27.211990,990.289978
10253,0.916389,0.337834,0.295489,-0.003125,-0.005496,-0.005827,-0.115432,-0.002789,-0.004137,-0.028199,0.000000,0.019403,-0.029037,-0.010068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.232737,0.593666,0.980560,0.019440,0.005608,-0.001605,11.457091,0.000010,0.714685,185864.000000,1.365742,0.749864,27.121809,980.679993,27.121809,980.679993
10254,0.916128,0.334593,0.295162,-0.003333,-0.005398,-0.005630,-0.115744,-0.002592,-0.004094,-0.027922,0.000000,0.018498,-0.029996,-0.016122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.231251,0.606689,0.980255,0.019745,0.003925,-0.001959,11.458416,0.000010,0.714720,183754.000000,1.377140,0.762758,27.095779,980.659973,27.095779,980.659973
10255,0.921129,0.340513,0.297017,-0.002083,-0.005347,-0.005621,-0.116111,-0.002634,-0.004048,-0.028226,0.000000,0.019001,-0.029227,-0.011405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.233536,0.595346,0.980174,0.019826,0.003828,-0.001443,11.458570,0.000010,0.714734,182601.000000,1.368293,0.785123,27.396069,990.460022,27.396069,990.460022
10256,0.930160,0.343535,0.300002,0.000000,-0.005371,-0.005985,-0.116888,-0.002756,-0.004182,-0.028820,0.000000,0.019577,-0.029149,-0.004546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.236019,0.600167,0.980438,0.019562,0.005070,-0.001686,11.458017,0.000010,0.714653,181988.000000,1.372833,0.787830,27.922903,1000.000000,27.922903,1000.000000
10257,0.916281,0.335565,0.295197,-0.003337,-0.005594,-0.005866,-0.116557,-0.002864,-0.004113,-0.028350,0.000000,0.019246,-0.029199,-0.007764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.231416,0.603099,0.980418,0.019582,0.003371,-0.001735,11.457420,0.000010,0.714672,187411.000000,1.369588,0.728553,27.096235,981.239990,27.096235,981.239990
10258,0.925479,0.340760,0.297569,-0.001667,-0.005271,-0.005695,-0.115923,-0.002696,-0.004080,-0.027900,0.000000,0.019043,-0.029208,-0.008681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228476,0.594662,0.980031,0.019969,0.004773,-0.001987,11.460184,0.000010,0.714849,179173.000000,1.368763,0.825846,27.549664,990.280029,27.549664,990.280029
10259,0.932222,0.342758,0.300002,0.000000,-0.005239,-0.005937,-0.117277,-0.002673,-0.004150,-0.028347,0.000000,0.019610,-0.029714,-0.005158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.231861,0.601244,0.980225,0.019775,0.006197,-0.002681,11.465764,0.000076,0.715254,184133.000000,1.355855,0.779643,27.902437,1000.000000,27.902437,1000.000000
10260,0.920927,0.337068,0.295964,-0.002778,-0.005414,-0.005626,-0.115751,-0.002488,-0.004038,-0.027959,0.000000,0.018366,-0.029746,-0.016644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.226313,0.601235,0.980611,0.019389,0.004995,-0.002450,11.473381,0.000010,0.715455,198343.000000,1.374369,0.608136,27.356056,990.320007,27.356056,990.320007
10261,0.895907,0.329264,0.288946,-0.007917,-0.006268,-0.005828,-0.115125,-0.003326,-0.004063,-0.028235,0.000000,0.018914,-0.028231,-0.001857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.231600,0.596265,0.980489,0.019511,0.005735,-0.000648,11.474337,0.000010,0.715452,194000.000000,1.417808,0.609073,26.975014,971.830017,26.975014,971.830017
10262,0.894798,0.329647,0.288851,-0.007639,-0.005675,-0.005527,-0.113898,-0.002679,-0.003975,-0.027596,0.000000,0.018372,-0.028656,-0.015669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228991,0.587300,0.980408,0.019592,0.002969,-0.001180,11.472747,0.000010,0.715415,193941.000000,1.377290,0.650212,25.957243,952.070007,25.957243,952.070007
10263,0.911972,0.336889,0.294102,-0.004167,-0.005772,-0.006021,-0.114929,-0.002743,-0.004093,-0.027938,0.000000,0.019260,-0.028613,-0.001511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.233340,0.592134,0.980245,0.019755,0.003232,-0.001996,11.470449,0.000114,0.715358,191688.000000,1.375066,0.676257,27.333118,981.140015,27.333118,981.140015
10264,0.911012,0.335492,0.294552,-0.003750,-0.005818,-0.005948,-0.115350,-0.002707,-0.004116,-0.028299,0.000000,0.018916,-0.030060,-0.009793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.238232,0.601654,0.980459,0.019541,0.003749,-0.001731,11.468424,0.000010,0.715400,191854.000000,1.380453,0.669099,27.208118,980.659973,27.208118,980.659973
10265,0.921853,0.337931,0.297020,-0.002083,-0.005441,-0.005618,-0.117327,-0.002742,-0.004016,-0.027884,0.000000,0.018192,-0.030266,-0.025103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.230917,0.603765,0.980153,0.019847,0.002319,-0.001197,11.467558,0.000010,0.715342,190961.000000,1.377133,0.682006,26.820900,980.880005,26.820900,980.880005
10266,0.926775,0.340030,0.297985,-0.001389,-0.005272,-0.005571,-0.116621,-0.002604,-0.004018,-0.027929,0.000000,0.018413,-0.029784,-0.014486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228909,0.602768,0.980754,0.019246,0.002383,-0.000895,11.466269,0.000010,0.715266,192790.000000,1.318873,0.720731,27.337969,990.330017,27.337969,990.330017
10267,0.931880,0.341762,0.300002,0.000000,-0.005253,-0.005881,-0.117482,-0.002715,-0.004090,-0.028435,0.000000,0.019066,-0.030302,-0.004687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.232107,0.604115,0.981059,0.018941,0.004247,-0.001097,11.464262,0.000010,0.715198,195130.000000,1.329288,0.685853,27.801044,1000.000000,27.801044,1000.000000
10268,0.932478,0.341498,0.300002,0.000000,-0.005356,-0.005589,-0.117667,-0.002570,-0.004055,-0.027870,0.000000,0.018711,-0.030430,-0.016477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.231090,0.605466,0.981293,0.018707,0.003556,-0.002417,11.465513,0.000015,0.715339,191693.000000,1.358134,0.693141,27.612726,1000.000000,27.612726,1000.000000
10269,0.924957,0.340016,0.298110,-0.001389,-0.005551,-0.005900,-0.116718,-0.002746,-0.004098,-0.028340,0.000000,0.019093,-0.029480,-0.014049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.233180,0.602513,0.981801,0.018199,0.005011,-0.001928,11.469196,0.000076,0.715500,192578.000000,1.383516,0.658327,27.314409,990.929993,27.314409,990.929993
10270,0.923168,0.338443,0.296755,-0.002232,-0.005571,-0.005728,-0.115812,-0.002663,-0.004021,-0.027874,0.000000,0.018735,-0.028861,-0.003098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228076,0.598707,0.982239,0.017761,0.002428,-0.001860,11.477402,0.000384,0.715830,195806.000000,1.378861,0.629324,27.313814,980.619995,27.313814,980.619995
10271,0.899663,0.330492,0.291049,-0.006250,-0.005901,-0.006262,-0.114199,-0.002768,-0.004112,-0.028309,0.000000,0.018669,-0.029410,-0.008516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.235150,0.595762,0.981873,0.018127,0.004393,-0.000214,11.482627,0.000010,0.715904,194104.000000,1.368979,0.656819,26.635963,971.380005,26.635963,971.380005
10272,0.917625,0.337728,0.295989,-0.002778,-0.005441,-0.005948,-0.115560,-0.002558,-0.004070,-0.028064,0.000000,0.019055,-0.029751,-0.009094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.233468,0.597484,0.981984,0.018016,0.003636,-0.001329,11.479337,0.000010,0.715682,196724.000000,1.392627,0.606185,27.272966,990.380005,27.272966,990.380005
10273,0.889101,0.327306,0.286677,-0.009167,-0.005728,-0.005912,-0.111983,-0.002658,-0.003977,-0.027154,0.000000,0.018595,-0.028505,-0.006690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225461,0.583531,0.981588,0.018412,0.002359,-0.001107,11.474633,0.000010,0.715514,196242.000000,1.374888,0.628839,26.870333,971.090027,26.870333,971.090027
10274,0.924522,0.339303,0.296999,-0.002083,-0.005444,-0.005963,-0.116344,-0.002628,-0.004087,-0.028081,0.000000,0.018553,-0.029435,-0.006002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.227416,0.596773,0.981425,0.018575,0.002689,-0.002008,11.466161,0.000171,0.714813,190226.000000,1.334575,0.732516,26.898245,971.200012,26.898245,971.200012
10275,0.931411,0.341907,0.300002,0.000000,-0.005306,-0.006042,-0.116957,-0.002596,-0.004086,-0.028275,0.000000,0.019452,-0.029954,-0.008302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.232800,0.603327,0.981689,0.018311,0.003388,-0.001538,11.455245,0.000384,0.714543,193301.000000,1.367671,0.666545,27.920799,1000.000000,27.920799,1000.000000
10276,0.900201,0.328624,0.289861,-0.006944,-0.005567,-0.005689,-0.113643,-0.002531,-0.003921,-0.027520,0.000000,0.017809,-0.029520,-0.021661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225052,0.595285,0.981222,0.018778,0.006690,0.000325,11.462207,0.000577,0.715681,193082.000000,1.361140,0.675373,26.679188,970.820007,26.679188,970.820007
10277,0.909030,0.331822,0.293529,-0.004444,-0.005412,-0.005979,-0.116057,-0.002590,-0.004068,-0.028084,0.000000,0.017748,-0.031095,-0.032818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.232894,0.605261,0.980896,0.019104,0.004780,-0.001965,11.478988,0.000010,0.715942,193936.000000,1.367473,0.660080,26.787807,980.710022,26.787807,980.710022
10278,0.925587,0.337700,0.297617,-0.001667,-0.005600,-0.005798,-0.116577,-0.002493,-0.004007,-0.027944,0.000000,0.018806,-0.029756,-0.012946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228118,0.605756,0.981506,0.018494,0.003677,-0.001184,11.478158,0.000010,0.715807,193607.000000,1.383072,0.647924,27.523317,990.469971,27.523317,990.469971
10279,0.921810,0.337226,0.296992,-0.002083,-0.005619,-0.006055,-0.116305,-0.002624,-0.004110,-0.027880,0.000000,0.018777,-0.030237,-0.016095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.231647,0.603382,0.981720,0.018280,0.007153,-0.003082,11.469144,0.000114,0.715398,191166.000000,1.380527,0.676405,27.222340,990.380005,27.222340,990.380005
10280,0.894663,0.328644,0.288183,-0.008214,-0.006052,-0.005848,-0.114526,-0.002840,-0.003981,-0.028130,0.000000,0.018377,-0.028530,-0.007252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.224717,0.589455,0.980865,0.019135,0.002731,0.001252,11.465140,0.000010,0.715435,189375.000000,1.392525,0.683854,26.259336,952.030029,26.259336,952.030029
10281,0.904255,0.329959,0.291700,-0.005833,-0.005748,-0.006054,-0.114903,-0.002630,-0.004037,-0.028274,0.000000,0.018011,-0.030008,-0.019345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.231737,0.602735,0.980520,0.019480,0.003517,-0.000970,11.465384,0.000015,0.715460,198354.000000,1.388988,0.593401,26.925303,981.260010,26.925303,981.260010
10282,0.923393,0.339424,0.297639,-0.001667,-0.005791,-0.006185,-0.116429,-0.002680,-0.004115,-0.028409,0.000000,0.019195,-0.028981,-0.003699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.233639,0.601980,0.980520,0.019480,0.003672,-0.002217,11.466361,0.000171,0.715826,198037.000000,1.371178,0.614386,27.518059,990.559998,27.518059,990.559998
10283,0.910363,0.332003,0.292993,-0.004861,-0.005772,-0.005988,-0.115227,-0.002631,-0.004018,-0.027903,0.000000,0.018148,-0.029618,-0.015159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.229743,0.602259,0.980642,0.019358,0.003860,-0.003059,11.482257,0.000384,0.716836,197587.000000,1.364572,0.625516,26.940859,980.820007,26.940859,980.820007
10284,0.929929,0.340969,0.300002,0.000000,-0.005519,-0.006263,-0.117731,-0.002610,-0.004170,-0.028712,0.000000,0.018993,-0.030156,-0.009899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.236514,0.608575,0.980652,0.019348,0.005234,-0.000743,11.491661,0.000256,0.717405,196547.000000,1.365156,0.635464,27.719578,1000.000000,27.719578,1000.000000
10285,0.915038,0.334278,0.294215,-0.004048,-0.005726,-0.005903,-0.115387,-0.002639,-0.004020,-0.027768,0.000000,0.018444,-0.029776,-0.012834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228068,0.600692,0.980967,0.019033,0.004100,-0.002503,11.503097,0.000384,0.718208,196424.000000,1.361216,0.640656,27.136127,981.010010,27.136127,981.010010
10286,0.919639,0.336327,0.296135,-0.002778,-0.006098,-0.006156,-0.117124,-0.002731,-0.004106,-0.028342,0.000000,0.019049,-0.029931,-0.009572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.230500,0.607808,0.981049,0.018951,0.004212,-0.002347,11.515338,0.000015,0.718560,197739.000000,1.362164,0.626395,27.441721,990.729980,27.441721,990.729980
10287,0.914075,0.335135,0.293895,-0.004167,-0.005578,-0.005895,-0.117544,-0.002794,-0.004045,-0.028138,0.000000,0.018593,-0.029676,-0.011168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225990,0.598082,0.981588,0.018412,0.004863,-0.001272,11.517842,0.000010,0.718576,198345.000000,1.378654,0.603828,27.432457,990.239990,27.432457,990.239990
10288,0.927129,0.337225,0.298286,-0.001190,-0.005378,-0.005757,-0.117567,-0.002477,-0.004002,-0.027867,0.000000,0.018009,-0.031116,-0.024864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.229993,0.611002,0.982107,0.017893,0.003563,-0.001076,11.516578,0.000010,0.718522,198754.000000,1.384905,0.593494,27.118868,990.400024,27.118868,990.400024
10289,0.908382,0.332026,0.292664,-0.005089,-0.005723,-0.005945,-0.115412,-0.002909,-0.003969,-0.028166,0.000000,0.018104,-0.029385,-0.017796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.229421,0.601815,0.981995,0.018005,0.003385,-0.001139,11.515418,0.000010,0.718507,199875.000000,1.372337,0.594964,26.611649,971.289978,26.611649,971.289978
10290,0.918836,0.336146,0.295887,-0.002857,-0.005659,-0.005817,-0.116005,-0.002532,-0.003977,-0.027938,0.000000,0.018403,-0.029670,-0.019125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.230922,0.605323,0.981761,0.018239,0.004167,-0.001363,11.520525,0.000384,0.719842,199336.000000,1.454546,0.518075,26.850973,980.840027,26.850973,980.840027
10291,0.898985,0.328218,0.289477,-0.007222,-0.005792,-0.005946,-0.114309,-0.002608,-0.003967,-0.027869,0.000000,0.018308,-0.028736,-0.006949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.226243,0.594485,0.982422,0.017578,0.005179,-0.000681,11.544414,0.000010,0.720362,193756.000000,1.424535,0.604895,26.619057,961.140015,26.619057,961.140015
10292,0.880632,0.321056,0.283852,-0.011111,-0.005737,-0.005801,-0.111858,-0.002735,-0.003887,-0.027230,0.000000,0.017435,-0.028967,-0.026045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.224784,0.590553,0.982635,0.017365,0.004117,-0.001707,11.546787,0.000015,0.720470,194801.000000,1.411659,0.606885,27.151447,990.299988,27.151447,990.299988
10293,0.917156,0.333417,0.294718,-0.003704,-0.005461,-0.005752,-0.115934,-0.002496,-0.003959,-0.027427,0.000000,0.017871,-0.029923,-0.022346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.225992,0.607471,0.982503,0.017497,0.002327,-0.001220,11.548866,0.000010,0.720535,196640.000000,1.415930,0.583741,27.024910,981.049988,27.024910,981.049988
10294,0.929795,0.340274,0.300002,0.000000,-0.005825,-0.006113,-0.117700,-0.002683,-0.004103,-0.028642,0.000000,0.018943,-0.029905,-0.012898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.236277,0.618298,0.982646,0.017354,0.004600,-0.002065,11.553434,0.000034,0.720977,195940.000000,1.429812,0.577006,27.498705,1000.000000,27.498705,1000.000000
10295,0.926560,0.339847,0.298016,-0.001389,-0.005409,-0.006113,-0.116536,-0.002590,-0.004073,-0.028351,0.000000,0.019310,-0.028525,-0.003067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.229435,0.600010,0.982880,0.017120,0.003907,-0.003027,11.563068,0.000023,0.721261,196265.000000,1.421329,0.582162,27.661011,990.479980,27.661011,990.479980
10296,0.912408,0.334445,0.293510,-0.004514,-0.005779,-0.005994,-0.114842,-0.002596,-0.003974,-0.027975,0.000000,0.018795,-0.029096,-0.008223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.228165,0.595612,0.982890,0.017110,0.003637,-0.003107,11.567060,0.000256,0.721685,194157.000000,1.361402,0.663846,26.858593,971.309998,26.858593,971.309998
