step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/base_height,Episode_Reward/flat_orientation_l2,Episode_Reward/action_rate_l1,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/energy,Episode_Reward/dof_pos_limits,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_contact_number,Episode_Reward/feet_slide,Episode_Reward/feet_clearance,Episode_Reward/stand_still,Episode_Reward/undesired_contacts,Curriculum/terrain_levels,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/base_height,Episode_Termination/bad_orientation,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
3787,0.054722,0.011926,0.014029,-0.037327,-0.012466,-0.037194,-0.003390,-0.023479,-0.007384,-0.015828,-0.000589,-0.000218,-0.009420,-0.013774,0.010498,-0.002417,0.037028,-0.016398,-0.000002,0.000000,0.100000,0.100000,0.073001,0.172345,0.000000,0.000000,1.000000,0.130053,-0.024349,17.657223,0.000577,1.072742,109384.000000,3.061362,0.533432,-0.683299,40.759998,-0.683299,40.759998
3788,0.051175,0.011330,0.013351,-0.030581,-0.012394,-0.035358,-0.003297,-0.022985,-0.007083,-0.015449,-0.000562,-0.000205,-0.008970,-0.013391,0.010109,-0.002275,0.036467,-0.016490,-0.000011,0.000000,0.100000,0.100000,0.071020,0.164781,0.000000,0.000000,1.000000,0.135012,-0.017254,17.654703,0.001297,1.071715,107391.000000,3.107052,0.554477,-1.220697,41.139999,-1.220697,41.139999
3789,0.054494,0.011746,0.013962,-0.034033,-0.012461,-0.037012,-0.003375,-0.023527,-0.007339,-0.016264,-0.000587,-0.000213,-0.009419,-0.013811,0.010385,-0.002435,0.037354,-0.015266,-0.000010,0.000000,0.100000,0.100000,0.072203,0.172152,0.000000,0.000000,1.000000,0.137318,-0.024084,17.656815,0.000865,1.071599,109201.000000,3.077902,0.522933,-0.816541,43.830002,-0.816541,43.830002
3790,0.055765,0.012262,0.014345,-0.033561,-0.012586,-0.038018,-0.003955,-0.023589,-0.007538,-0.016132,-0.000602,-0.000225,-0.009639,-0.014074,0.010648,-0.002424,0.038804,-0.016336,-0.000014,0.000000,0.100000,0.100000,0.074271,0.175537,0.000000,0.000000,1.000000,0.142937,-0.014764,17.648273,0.000577,1.071281,108212.000000,3.098619,0.535125,-0.251618,56.720001,-0.251618,56.720001
3791,0.053960,0.011777,0.013798,-0.030436,-0.012372,-0.036530,-0.003264,-0.023319,-0.007210,-0.015438,-0.000577,-0.000210,-0.009218,-0.013687,0.010384,-0.002299,0.037880,-0.017502,-0.000015,0.000000,0.100000,0.100000,0.071283,0.169105,0.000000,0.000000,1.000000,0.137346,-0.018749,17.644920,0.001297,1.069963,109258.000000,3.078249,0.520695,-0.945214,44.360001,-0.945214,44.360001
3792,0.052232,0.011504,0.013684,-0.029870,-0.012525,-0.036244,-0.003188,-0.023252,-0.007308,-0.015481,-0.000575,-0.000211,-0.009219,-0.013552,0.010285,-0.002380,0.037726,-0.017232,-0.000020,0.000000,0.100000,0.100000,0.072609,0.170089,0.000000,0.000000,1.000000,0.138048,-0.016980,17.627903,0.000256,1.069247,107667.000000,3.093643,0.558498,-0.929613,42.919998,-0.929613,42.919998
3793,0.054524,0.011900,0.014043,-0.037443,-0.012453,-0.037223,-0.003480,-0.023469,-0.007404,-0.016105,-0.000589,-0.000220,-0.009502,-0.013852,0.010412,-0.002358,0.036876,-0.016560,-0.000021,0.000000,0.100000,0.100000,0.073189,0.173693,0.000000,0.000000,1.000000,0.137568,-0.023081,17.635254,0.000256,1.070054,108675.000000,3.079318,0.538926,-1.164868,40.240002,-1.164868,40.240002
3794,0.058838,0.012544,0.014816,-0.035773,-0.012599,-0.039219,-0.003670,-0.023869,-0.007694,-0.017120,-0.000618,-0.000218,-0.009956,-0.014407,0.010973,-0.002489,0.039869,-0.020322,-0.000011,0.000000,0.100000,0.100000,0.074728,0.182641,0.000000,0.000000,1.000000,0.137143,-0.019781,17.622124,0.001297,1.069295,111703.000000,2.978746,0.541440,-0.677437,59.139999,-0.677437,59.139999
3795,0.054102,0.011631,0.013822,-0.036219,-0.012425,-0.036656,-0.003413,-0.023393,-0.007263,-0.015747,-0.000580,-0.000218,-0.009302,-0.013731,0.010294,-0.002307,0.036577,-0.016837,-0.000007,0.000000,0.100000,0.100000,0.071270,0.171530,0.000112,0.000000,0.999888,0.140677,0.006636,17.613014,0.000010,1.067080,109460.000000,3.059531,0.532763,-1.008990,45.849998,-1.008990,45.849998
3796,0.052123,0.011396,0.013631,-0.034915,-0.012462,-0.036106,-0.003235,-0.023253,-0.007200,-0.015566,-0.000574,-0.000210,-0.009177,-0.013486,0.010207,-0.002283,0.036280,-0.017803,-0.000011,0.000000,0.100000,0.100000,0.072577,0.169495,0.000000,0.000000,1.000000,0.134454,-0.017647,17.609550,0.000384,1.066411,109651.000000,3.073486,0.512579,-1.537807,33.599998,-1.537807,33.599998
3797,0.051469,0.011572,0.013439,-0.035126,-0.012366,-0.035464,-0.003164,-0.022814,-0.007045,-0.014610,-0.000559,-0.000205,-0.009011,-0.013323,0.010086,-0.002267,0.035637,-0.017779,-0.000007,0.000000,0.100000,0.100000,0.071287,0.163174,0.000000,0.000000,1.000000,0.143317,-0.012297,17.594625,0.000171,1.065920,107582.000000,3.102975,0.552045,-0.993722,52.279999,-0.993722,52.279999
3798,0.054039,0.011608,0.013851,-0.037029,-0.012455,-0.036531,-0.003704,-0.023321,-0.007270,-0.016167,-0.000576,-0.000199,-0.009243,-0.013658,0.010343,-0.002300,0.036318,-0.016611,-0.000011,0.000000,0.100000,0.100000,0.071787,0.172731,0.000000,0.000000,1.000000,0.139911,-0.018092,17.591446,0.000256,1.065630,108890.000000,3.069267,0.541862,-0.973110,61.000000,-0.973110,61.000000
3799,0.051393,0.011401,0.013495,-0.034955,-0.012456,-0.035636,-0.003283,-0.023169,-0.007189,-0.015611,-0.000566,-0.000205,-0.009030,-0.013519,0.010184,-0.002300,0.035678,-0.017210,-0.000004,0.000000,0.100000,0.100000,0.072008,0.167712,0.000000,0.000000,1.000000,0.135993,-0.019956,17.585098,0.000171,1.065627,111941.000000,2.996664,0.516028,-0.940894,40.660000,-0.940894,40.660000
3800,0.055911,0.012083,0.014278,-0.032572,-0.012474,-0.037626,-0.003327,-0.023398,-0.007460,-0.016522,-0.000592,-0.000211,-0.009598,-0.013963,0.010563,-0.002458,0.038952,-0.016536,-0.000018,0.000000,0.100000,0.100000,0.073344,0.175573,0.000000,0.000000,1.000000,0.136973,-0.024971,17.583860,0.000384,1.065055,108921.000000,3.041372,0.568720,-0.664070,50.990002,-0.664070,50.990002
3801,0.054735,0.011867,0.014010,-0.028573,-0.012328,-0.036975,-0.003920,-0.023502,-0.007306,-0.015976,-0.000582,-0.000210,-0.009376,-0.013711,0.010539,-0.002344,0.039127,-0.018537,-0.000013,0.000000,0.100000,0.100000,0.072382,0.172340,0.000000,0.000000,1.000000,0.138086,-0.023153,17.587708,0.000384,1.065663,106647.000000,3.132923,0.554130,-0.604533,34.849998,-0.604533,34.849998
3802,0.057730,0.012233,0.014571,-0.035635,-0.012500,-0.038519,-0.003392,-0.023712,-0.007599,-0.016164,-0.000606,-0.000203,-0.009804,-0.014272,0.010813,-0.002429,0.039286,-0.017428,-0.000007,0.000000,0.100000,0.100000,0.073532,0.180831,0.000000,0.000000,1.000000,0.130434,-0.020623,17.586159,0.000577,1.065046,107762.000000,3.115479,0.533438,-1.236996,40.160000,-1.236996,40.160000
3803,0.053128,0.011771,0.013817,-0.027749,-0.012445,-0.036441,-0.004857,-0.023403,-0.007261,-0.016083,-0.000575,-0.000207,-0.009275,-0.013677,0.010323,-0.002339,0.038689,-0.016668,-0.000017,0.000000,0.100000,0.100000,0.072915,0.169865,0.000000,0.000000,1.000000,0.157878,-0.015273,17.581858,0.001297,1.065396,106709.000000,3.117840,0.567094,-1.015187,39.040001,-1.015187,39.040001
3804,0.053579,0.011680,0.013732,-0.036760,-0.012380,-0.036178,-0.003336,-0.023189,-0.007143,-0.015742,-0.000570,-0.000209,-0.009182,-0.013564,0.010314,-0.002303,0.036155,-0.016493,-0.000006,0.000000,0.100000,0.100000,0.071379,0.169020,0.000000,0.000000,1.000000,0.133790,0.003716,17.581856,0.000010,1.064300,110216.000000,3.025338,0.542344,-0.955524,36.560001,-0.955524,36.560001
3805,0.054400,0.011891,0.013994,-0.033130,-0.012413,-0.036892,-0.003528,-0.023207,-0.007310,-0.015572,-0.000582,-0.000199,-0.009423,-0.013832,0.010405,-0.002370,0.037742,-0.016263,-0.000009,0.000000,0.100000,0.100000,0.072494,0.172462,0.000000,0.000000,1.000000,0.129757,-0.021022,17.571421,0.000577,1.063950,112685.000000,2.978566,0.510930,-0.573067,63.150002,-0.573067,63.150002
3806,0.052600,0.011596,0.013587,-0.033878,-0.012496,-0.035887,-0.003371,-0.022982,-0.007110,-0.015529,-0.000567,-0.000206,-0.009158,-0.013597,0.010179,-0.002254,0.036335,-0.017482,-0.000015,0.000000,0.100000,0.100000,0.071421,0.166321,0.000000,0.000000,1.000000,0.133909,-0.025898,17.561831,0.000577,1.063639,111588.000000,3.014949,0.508868,-0.580296,38.669998,-0.580296,38.669998
3807,0.050978,0.011445,0.013242,-0.032477,-0.012356,-0.034838,-0.002998,-0.022608,-0.006864,-0.014836,-0.000551,-0.000205,-0.008862,-0.013345,0.009934,-0.002292,0.035431,-0.016047,-0.000011,0.000000,0.100000,0.100000,0.069986,0.160872,0.000000,0.000000,1.000000,0.132566,-0.022216,17.560846,0.000865,1.064003,110405.000000,3.027344,0.534223,-0.627476,44.740002,-0.627476,44.740002
3808,0.057483,0.012323,0.014480,-0.040127,-0.012488,-0.038090,-0.003375,-0.023590,-0.007522,-0.016013,-0.000599,-0.000203,-0.009725,-0.014208,0.010800,-0.002440,0.037587,-0.017468,-0.000006,0.000000,0.100000,0.100000,0.072898,0.178667,0.000000,0.000000,1.000000,0.133726,-0.019920,17.574883,0.000051,1.064856,106890.000000,3.105025,0.573672,-1.881193,43.830002,-1.881193,43.830002
3809,0.054776,0.011855,0.013992,-0.033191,-0.012442,-0.036880,-0.003241,-0.023291,-0.007309,-0.015681,-0.000581,-0.000205,-0.009381,-0.013849,0.010435,-0.002408,0.037872,-0.017066,-0.000014,0.000000,0.100000,0.100000,0.071664,0.172418,0.000000,0.000000,1.000000,0.128680,-0.025311,17.577036,0.000865,1.064811,108171.000000,3.117354,0.517748,-0.781773,37.849998,-0.781773,37.849998
3810,0.050780,0.011212,0.013151,-0.029932,-0.012342,-0.034639,-0.005774,-0.022959,-0.006937,-0.014428,-0.000550,-0.000189,-0.008819,-0.013255,0.009891,-0.002217,0.035901,-0.017012,-0.000009,0.000000,0.100000,0.100000,0.069510,0.162485,0.000000,0.000000,1.000000,0.263485,-0.002880,17.568714,0.000076,1.063670,109390.000000,3.068436,0.526181,-1.629756,44.099998,-1.629756,44.099998
3811,0.055003,0.011745,0.014009,-0.034969,-0.012383,-0.036860,-0.003354,-0.023405,-0.007336,-0.015906,-0.000583,-0.000204,-0.009369,-0.013811,0.010544,-0.002347,0.037451,-0.016287,-0.000007,0.000000,0.100000,0.100000,0.072283,0.174332,0.000081,0.000000,0.999919,0.129944,-0.025139,17.578529,0.000865,1.065096,109048.000000,3.056022,0.549850,-0.668884,46.450001,-0.668884,46.450001
3812,0.052033,0.011492,0.013456,-0.032903,-0.012461,-0.035374,-0.003300,-0.022934,-0.007009,-0.015258,-0.000557,-0.000193,-0.008995,-0.013407,0.010208,-0.002222,0.036209,-0.015853,-0.000012,0.000000,0.100000,0.100000,0.070726,0.165325,0.000000,0.000000,1.000000,0.133166,-0.022658,17.582479,0.000577,1.065559,111931.000000,3.002878,0.510113,-0.984018,43.840000,-0.984018,43.840000
3813,0.056779,0.012245,0.014462,-0.039649,-0.012639,-0.038040,-0.003415,-0.023327,-0.007538,-0.016921,-0.000600,-0.000203,-0.009699,-0.014168,0.010822,-0.002465,0.037699,-0.016881,-0.000016,0.000000,0.100000,0.100000,0.074190,0.177814,0.000112,0.000000,0.999888,0.130519,-0.023847,17.592527,0.000577,1.066217,111661.000000,2.958169,0.563329,-0.544499,40.459999,-0.544499,40.459999
3814,0.053062,0.011526,0.013578,-0.034901,-0.012486,-0.035832,-0.003234,-0.023142,-0.007137,-0.015525,-0.000568,-0.000195,-0.009063,-0.013587,0.010034,-0.002280,0.036065,-0.016348,-0.000013,0.000000,0.100000,0.100000,0.070276,0.167771,0.000132,0.000000,0.999868,0.132746,-0.026418,17.594940,0.001297,1.066427,114652.000000,2.922903,0.506727,-1.475780,36.709999,-1.475780,36.709999
3815,0.049795,0.010955,0.012952,-0.029103,-0.012374,-0.034056,-0.003050,-0.022611,-0.006779,-0.014565,-0.000540,-0.000187,-0.008655,-0.013129,0.009774,-0.002165,0.035527,-0.017753,-0.000011,0.000000,0.100000,0.100000,0.069123,0.159769,0.000000,0.000000,1.000000,0.134663,-0.004168,17.582615,0.000076,1.064507,112995.000000,2.955408,0.524517,-0.637814,49.959999,-0.637814,49.959999
3816,0.054433,0.011776,0.013911,-0.033202,-0.012428,-0.036673,-0.003308,-0.022992,-0.007243,-0.015911,-0.000577,-0.000191,-0.009329,-0.013755,0.010382,-0.002356,0.037550,-0.016620,-0.000010,0.000000,0.100000,0.100000,0.072021,0.170610,0.000000,0.000000,1.000000,0.133097,-0.022227,17.574055,0.000865,1.064415,107776.000000,3.105880,0.542552,-0.674681,37.270000,-0.674681,37.270000
3817,0.051031,0.011407,0.013197,-0.029432,-0.012315,-0.034712,-0.003171,-0.022906,-0.006872,-0.014577,-0.000551,-0.000184,-0.008824,-0.013235,0.009850,-0.002241,0.036206,-0.016858,-0.000010,0.000000,0.100000,0.100000,0.069602,0.160423,0.000000,0.000000,1.000000,0.128831,-0.024246,17.576159,0.000577,1.064619,110461.000000,3.025520,0.534238,-0.427824,38.619999,-0.427824,38.619999
3818,0.057425,0.012260,0.014400,-0.029989,-0.012473,-0.037879,-0.003333,-0.023397,-0.007428,-0.015925,-0.000595,-0.000195,-0.009634,-0.014104,0.010681,-0.002447,0.040061,-0.017507,-0.000010,0.000000,0.100000,0.100000,0.072299,0.175942,0.000000,0.000000,1.000000,0.134127,-0.019349,17.583662,0.000865,1.065653,112367.000000,2.993240,0.506131,0.439150,75.120003,0.439150,75.120003
3819,0.054413,0.011721,0.013783,-0.034979,-0.012400,-0.036288,-0.003366,-0.023288,-0.007162,-0.015579,-0.000573,-0.000188,-0.009215,-0.013634,0.010325,-0.002305,0.036668,-0.016634,-0.000019,0.000000,0.100000,0.100000,0.070310,0.169779,0.000000,0.000000,1.000000,0.135681,-0.020113,17.588179,0.000865,1.065747,109994.000000,3.042999,0.531868,-0.824127,47.830002,-0.824127,47.830002
3820,0.051364,0.011317,0.013268,-0.033496,-0.012416,-0.034899,-0.003151,-0.022794,-0.006925,-0.014497,-0.000551,-0.000180,-0.008861,-0.013318,0.010001,-0.002202,0.035420,-0.015356,-0.000015,0.000000,0.100000,0.100000,0.069591,0.162266,0.000000,0.000000,1.000000,0.134319,-0.003598,17.576279,0.000010,1.063631,108715.000000,3.100219,0.516719,-0.928293,44.950001,-0.928293,44.950001
3821,0.055906,0.012073,0.014117,-0.032586,-0.012447,-0.037114,-0.003410,-0.023197,-0.007287,-0.015651,-0.000583,-0.000195,-0.009423,-0.013842,0.010544,-0.002379,0.038402,-0.016728,-0.000008,0.000000,0.100000,0.100000,0.071835,0.172642,0.000000,0.000000,1.000000,0.136330,-0.022528,17.568871,0.000577,1.063429,108880.000000,3.041930,0.569503,-1.116949,44.230000,-1.116949,44.230000
3822,0.051119,0.011310,0.013302,-0.034165,-0.012477,-0.035003,-0.003369,-0.022703,-0.006943,-0.014752,-0.000553,-0.000185,-0.008890,-0.013286,0.009959,-0.002246,0.035295,-0.016750,-0.000008,0.000000,0.100000,0.100000,0.071096,0.163732,0.000000,0.000000,1.000000,0.132876,-0.023274,17.569597,0.000577,1.063498,109195.000000,3.071198,0.529845,-1.737762,35.639999,-1.737762,35.639999
3823,0.055858,0.012262,0.014200,-0.032280,-0.012626,-0.037283,-0.003273,-0.023097,-0.007317,-0.015919,-0.000585,-0.000207,-0.009476,-0.013914,0.010561,-0.002371,0.038834,-0.016912,-0.000016,0.000000,0.100000,0.100000,0.072468,0.172529,0.000000,0.000000,1.000000,0.127641,-0.024416,17.553112,0.000384,1.063542,107638.000000,3.132239,0.520875,-0.432189,37.110001,-0.432189,37.110001
3824,0.043372,0.010186,0.011747,-0.025818,-0.012228,-0.030835,-0.002962,-0.022053,-0.006179,-0.012819,-0.000491,-0.000165,-0.007832,-0.012192,0.008969,-0.001956,0.032484,-0.015623,-0.000008,0.000000,0.100000,0.100000,0.066320,0.143162,0.000000,0.000000,1.000000,0.136220,-0.026079,17.567194,0.000577,1.063758,107452.000000,3.111994,0.547462,-0.718892,36.720001,-0.718892,36.720001
3825,0.048214,0.011028,0.012747,-0.033883,-0.012307,-0.033500,-0.003112,-0.022554,-0.006710,-0.013923,-0.000531,-0.000189,-0.008526,-0.012801,0.009601,-0.002182,0.033640,-0.016522,-0.000012,0.000000,0.100000,0.100000,0.069277,0.154379,0.000102,0.000000,0.999898,0.132015,-0.023459,17.560341,0.000577,1.064183,107901.000000,3.104832,0.539390,-0.907917,41.740002,-0.907917,41.740002
3826,0.049563,0.010892,0.012865,-0.031171,-0.012238,-0.033703,-0.003165,-0.022880,-0.006674,-0.014081,-0.000534,-0.000183,-0.008586,-0.012931,0.009717,-0.002166,0.034726,-0.016882,-0.000011,0.000000,0.100000,0.100000,0.068284,0.158110,0.000000,0.000000,1.000000,0.137432,-0.017713,17.572351,0.000865,1.064458,108149.000000,3.089044,0.546827,-0.511289,47.799999,-0.511289,47.799999
3827,0.053601,0.011759,0.013857,-0.033289,-0.012563,-0.036395,-0.003376,-0.023299,-0.007251,-0.015364,-0.000575,-0.000194,-0.009333,-0.013619,0.010297,-0.002392,0.037227,-0.015665,-0.000015,0.000000,0.100000,0.100000,0.072604,0.171147,0.000000,0.000000,1.000000,0.133591,-0.020084,17.568192,0.000256,1.064332,111557.000000,3.002171,0.522626,-0.859778,56.080002,-0.859778,56.080002
3828,0.054811,0.011936,0.013925,-0.035032,-0.012431,-0.036572,-0.003163,-0.023079,-0.007133,-0.015760,-0.000572,-0.000185,-0.009249,-0.013681,0.010421,-0.002268,0.037322,-0.016977,-0.000012,0.000000,0.100000,0.100000,0.071412,0.169712,0.000000,0.000000,1.000000,0.126730,-0.025397,17.574791,0.000384,1.064948,110711.000000,2.966971,0.584732,-1.037542,52.619999,-1.037542,52.619999
3829,0.050681,0.011154,0.013155,-0.031599,-0.012321,-0.034521,-0.003150,-0.023003,-0.006828,-0.014540,-0.000546,-0.000178,-0.008771,-0.013209,0.009933,-0.002188,0.035582,-0.016695,-0.000007,0.000000,0.100000,0.100000,0.069493,0.162581,0.000000,0.000000,1.000000,0.131628,-0.027551,17.579725,0.000865,1.065043,107560.000000,3.135383,0.520389,-1.050091,31.010000,-1.050091,31.010000
3830,0.055391,0.012119,0.014082,-0.033080,-0.012569,-0.036969,-0.003237,-0.023260,-0.007280,-0.015588,-0.000580,-0.000186,-0.009456,-0.013807,0.010498,-0.002409,0.038128,-0.015681,-0.000008,0.000000,0.100000,0.100000,0.072149,0.171759,0.000000,0.000000,1.000000,0.132743,-0.016939,17.571453,0.000171,1.064276,107315.000000,3.090699,0.573407,-0.446726,48.740002,-0.446726,48.740002
3831,0.047521,0.010740,0.012578,-0.029853,-0.012270,-0.032952,-0.003337,-0.022777,-0.006578,-0.013820,-0.000523,-0.000179,-0.008391,-0.012693,0.009433,-0.002093,0.034151,-0.015750,-0.000013,0.000000,0.100000,0.100000,0.068559,0.154023,0.000000,0.000000,1.000000,0.134196,-0.021197,17.579971,0.001297,1.064438,107577.000000,3.137398,0.517800,-0.997548,32.049999,-0.997548,32.049999
3832,0.053381,0.011559,0.013631,-0.032021,-0.012427,-0.035793,-0.003142,-0.023213,-0.007111,-0.015231,-0.000565,-0.000185,-0.009161,-0.013426,0.010112,-0.002285,0.037015,-0.017778,-0.000008,0.000000,0.100000,0.100000,0.070433,0.167728,0.000000,0.000000,1.000000,0.139398,-0.004887,17.553793,0.000010,1.061595,113062.000000,2.977051,0.500825,-1.243835,57.410000,-1.243835,57.410000
3833,0.052596,0.011571,0.013686,-0.037702,-0.012537,-0.035827,-0.003226,-0.023167,-0.007146,-0.015192,-0.000565,-0.000194,-0.009186,-0.013469,0.010196,-0.002299,0.035801,-0.016333,-0.000007,0.000000,0.100000,0.100000,0.071934,0.168942,0.000000,0.000000,1.000000,0.130465,-0.021875,17.548603,0.000577,1.061642,108736.000000,3.016827,0.599401,-1.294551,44.080002,-1.294551,44.080002
3834,0.052490,0.011543,0.013478,-0.033111,-0.012427,-0.035269,-0.003276,-0.022973,-0.006968,-0.014663,-0.000554,-0.000184,-0.008973,-0.013321,0.010175,-0.002227,0.036231,-0.016219,-0.000009,0.000000,0.100000,0.100000,0.070686,0.163972,0.000000,0.000000,1.000000,0.128584,-0.022628,17.550959,0.000577,1.062308,106121.000000,3.139777,0.565559,-1.043734,51.009998,-1.043734,51.009998
3835,0.051028,0.011508,0.013348,-0.033684,-0.012420,-0.034907,-0.003445,-0.022881,-0.006959,-0.014568,-0.000550,-0.000189,-0.008917,-0.013200,0.009994,-0.002293,0.035474,-0.016360,-0.000006,0.000000,0.100000,0.100000,0.071363,0.161847,0.000000,0.000000,1.000000,0.130598,-0.020658,17.548492,0.000865,1.062711,108659.000000,3.097886,0.520889,-0.857149,45.970001,-0.857149,45.970001
3836,0.055766,0.012165,0.014204,-0.032087,-0.012572,-0.037088,-0.003187,-0.023198,-0.007239,-0.015440,-0.000579,-0.000190,-0.009462,-0.013827,0.010591,-0.002349,0.038711,-0.017050,-0.000007,0.000000,0.100000,0.100000,0.073311,0.172977,0.000000,0.000000,1.000000,0.134176,-0.020142,17.561207,0.000865,1.063022,106637.000000,3.156317,0.531074,-0.723936,40.990002,-0.723936,40.990002
3837,0.050279,0.011161,0.013095,-0.030493,-0.012314,-0.034204,-0.003211,-0.022876,-0.006801,-0.014683,-0.000539,-0.000178,-0.008739,-0.013014,0.009844,-0.002203,0.035675,-0.016143,-0.000007,0.000000,0.100000,0.100000,0.069493,0.160288,0.000000,0.000000,1.000000,0.136580,-0.020032,17.558119,0.000865,1.063315,108119.000000,3.080147,0.556732,-0.845467,40.950001,-0.845467,40.950001
3838,0.050506,0.011277,0.013098,-0.034018,-0.012434,-0.034199,-0.003340,-0.022687,-0.006752,-0.014119,-0.000538,-0.000182,-0.008700,-0.012983,0.009932,-0.002179,0.034727,-0.016206,-0.000007,0.000000,0.100000,0.100000,0.069420,0.159177,0.000000,0.000000,1.000000,0.131489,-0.019733,17.561676,0.000577,1.063153,106488.000000,3.120853,0.571723,-0.892498,36.400002,-0.892498,36.400002
3839,0.045862,0.010625,0.012327,-0.025869,-0.012435,-0.032160,-0.002947,-0.022015,-0.006399,-0.013304,-0.000509,-0.000173,-0.008211,-0.012582,0.009240,-0.002052,0.034296,-0.016364,-0.000015,0.000000,0.100000,0.100000,0.068409,0.150496,0.000000,0.000000,1.000000,0.132490,-0.021262,17.555662,0.001297,1.062923,107696.000000,3.095366,0.555791,-0.709451,32.330002,-0.709451,32.330002
3840,0.053989,0.011841,0.013940,-0.033705,-0.012662,-0.036433,-0.003478,-0.023149,-0.007217,-0.015371,-0.000572,-0.000187,-0.009301,-0.013615,0.010362,-0.002310,0.037616,-0.017136,-0.000010,0.000000,0.100000,0.100000,0.073063,0.171837,0.000000,0.000000,1.000000,0.134637,-0.013915,17.557470,0.000384,1.062172,106083.000000,3.121486,0.585192,-1.639164,45.020000,-1.639164,45.020000
3841,0.053153,0.011711,0.013689,-0.033330,-0.012621,-0.035853,-0.003457,-0.023033,-0.007125,-0.015706,-0.000563,-0.000180,-0.009145,-0.013531,0.010277,-0.002277,0.036909,-0.015629,-0.000012,0.000000,0.100000,0.100000,0.071597,0.168049,0.000000,0.000000,1.000000,0.132031,-0.013779,17.546724,0.000577,1.061308,105886.000000,3.168496,0.545074,-1.060108,42.680000,-1.060108,42.680000
3842,0.051810,0.011417,0.013347,-0.030567,-0.012403,-0.034869,-0.003150,-0.022774,-0.006869,-0.014677,-0.000547,-0.000180,-0.008948,-0.013153,0.010014,-0.002275,0.036384,-0.017778,-0.000005,0.000000,0.100000,0.100000,0.069878,0.163013,0.000051,0.000000,0.999949,0.132103,-0.021503,17.543541,0.001297,1.061667,107893.000000,3.063762,0.580729,-0.888555,31.000000,-0.888555,31.000000
3843,0.044629,0.010382,0.012045,-0.032485,-0.012320,-0.031390,-0.003110,-0.022349,-0.006271,-0.012720,-0.000498,-0.000170,-0.008059,-0.012275,0.009155,-0.002007,0.031669,-0.015602,-0.000002,0.000000,0.100000,0.100000,0.067339,0.146847,0.000142,0.000000,0.999858,0.132056,-0.002823,17.522112,0.000010,1.058903,104576.000000,3.166699,0.593385,-1.360916,42.000000,-1.360916,42.000000
