step,Episode_Reward/track_lin_vel_xy,Episode_Reward/track_ang_vel_z,Episode_Reward/alive,Episode_Reward/termination_penalty,Episode_Reward/flat_orientation_l2,Episode_Reward/base_height,Episode_Reward/action_rate_l1,Episode_Reward/dof_pos_limits,Episode_Reward/energy,Episode_Reward/joint_deviation_legs,Episode_Reward/joint_deviation_hip_knee,Episode_Reward/feet_air_time,Episode_Reward/feet_slide,Episode_Reward/stand_still,Episode_Reward/undesired_contacts,Episode_Reward/feet_clearance,Episode_Reward/base_linear_velocity,Episode_Reward/base_angular_velocity,Episode_Reward/joint_vel,Episode_Reward/joint_acc,Episode_Reward/feet_contact_number,Curriculum/lin_vel_cmd_levels,Curriculum/ang_vel_cmd_levels,Metrics/base_velocity/error_vel_xy,Metrics/base_velocity/error_vel_yaw,Episode_Termination/time_out,Episode_Termination/illegal_contact,Loss/value_function,Loss/surrogate,Loss/entropy,Loss/learning_rate,Policy/mean_noise_std,Perf/total_fps,Perf/collection time,Perf/learning_time,Train/mean_reward,Train/mean_episode_length,Train/mean_reward/time,Train/mean_episode_length/time
8594,1.150052,0.204289,0.187640,-0.017510,-0.018185,-0.012185,-0.260659,-0.014210,-0.009798,-0.056394,0.000000,0.004017,-0.096206,-0.111990,-0.004230,0.443323,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.574669,2.554468,0.939382,0.060618,0.055408,-0.003845,21.543148,0.000010,1.531019,189314.000000,1.913139,0.163908,28.105614,948.859985,28.105614,948.859985
8595,1.153661,0.204141,0.189824,-0.017183,-0.018572,-0.012269,-0.263145,-0.014649,-0.009985,-0.057070,0.000000,0.004083,-0.097917,-0.123793,-0.003643,0.448104,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.595315,2.602467,0.938660,0.061340,0.058497,-0.005634,21.544207,0.000384,1.531805,185696.000000,1.908231,0.209288,27.204306,944.820007,27.204306,944.820007
8596,1.215572,0.214745,0.197227,-0.004464,-0.017329,-0.011058,-0.274823,-0.013810,-0.010247,-0.058433,0.000000,0.004026,-0.101617,-0.155191,-0.002403,0.464215,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.588456,2.655079,0.938782,0.061218,0.052498,-0.004305,21.553881,0.000023,1.532717,180553.000000,1.993984,0.183851,28.749516,983.280029,28.749516,983.280029
8597,1.181180,0.206500,0.193475,-0.016759,-0.018795,-0.012713,-0.271104,-0.014033,-0.010171,-0.057029,0.000000,0.003835,-0.100056,-0.153165,-0.005765,0.451429,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.593945,2.663572,0.939830,0.060170,0.052739,-0.004929,21.555859,0.000023,1.532810,184291.000000,1.955319,0.178340,28.108051,969.809998,28.108051,969.809998
8598,1.154610,0.203044,0.190599,-0.015982,-0.019805,-0.012988,-0.266173,-0.015051,-0.010199,-0.057603,0.000000,0.003980,-0.100104,-0.178218,-0.004613,0.441982,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.601754,2.653513,0.940867,0.059133,0.053606,-0.004571,21.556379,0.000015,1.532778,183206.000000,1.966630,0.179664,26.014549,949.789978,26.014549,949.789978
8599,1.134364,0.200860,0.185819,-0.022103,-0.019502,-0.012749,-0.260317,-0.014079,-0.009849,-0.055645,0.000000,0.003888,-0.096387,-0.141586,-0.004870,0.433014,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.579548,2.544100,0.941355,0.058645,0.050176,-0.004249,21.555328,0.000010,1.532657,182572.000000,1.960152,0.193595,28.088047,968.400024,28.088047,968.400024
8600,1.189398,0.207614,0.194487,-0.013356,-0.018838,-0.012374,-0.270901,-0.014836,-0.010288,-0.058275,0.000000,0.004089,-0.100255,-0.133064,-0.004494,0.455722,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.597448,2.686866,0.941121,0.058879,0.054405,-0.005218,21.555012,0.000256,1.533204,185182.000000,1.922406,0.200992,28.470675,971.299988,28.470675,971.299988
8601,1.181026,0.207904,0.193873,-0.010992,-0.017856,-0.012384,-0.269899,-0.014733,-0.010177,-0.058038,0.000000,0.004151,-0.099720,-0.140351,-0.002710,0.456571,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.609963,2.669996,0.942027,0.057973,0.053561,-0.005169,21.563305,0.000023,1.534141,188825.000000,1.887660,0.194771,27.829739,962.270020,27.829739,962.270020
8602,1.194916,0.207816,0.193454,-0.018313,-0.018593,-0.012192,-0.270073,-0.014434,-0.010156,-0.057659,0.000000,0.004025,-0.100275,-0.118730,-0.004633,0.456723,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.574669,2.643132,0.941661,0.058339,0.055673,-0.006124,21.569120,0.000577,1.536175,188322.000000,1.896763,0.191226,28.152836,963.510010,28.152836,963.510010
8603,1.184093,0.208114,0.193579,-0.010347,-0.017269,-0.010907,-0.271623,-0.014221,-0.010239,-0.056896,0.000000,0.003834,-0.100869,-0.187564,-0.002715,0.457795,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.593191,2.660751,0.941752,0.058248,0.056740,-0.004344,21.592443,0.000577,1.539088,186514.000000,1.916902,0.191326,26.816000,949.380005,26.816000,949.380005
8604,1.211389,0.209895,0.195468,-0.007024,-0.016606,-0.010058,-0.274551,-0.013549,-0.010211,-0.056625,0.000000,0.003725,-0.103626,-0.201363,-0.002862,0.463396,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.569957,2.666008,0.941823,0.058177,0.050032,-0.003296,21.610132,0.000577,1.540728,186949.000000,1.910671,0.192658,28.635031,974.890015,28.635031,974.890015
8605,1.201309,0.209554,0.194340,-0.011376,-0.017621,-0.011472,-0.271200,-0.014488,-0.010179,-0.057434,0.000000,0.004172,-0.100175,-0.138307,-0.002328,0.460776,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.576564,2.651257,0.941569,0.058431,0.054435,-0.003350,21.616333,0.000010,1.541010,185213.000000,1.934228,0.188812,28.806787,965.909973,28.806787,965.909973
8606,1.164670,0.204122,0.190695,-0.014385,-0.018673,-0.011592,-0.267770,-0.014017,-0.010111,-0.057004,0.000000,0.003889,-0.099990,-0.158954,-0.004842,0.446115,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.591188,2.631903,0.941813,0.058187,0.053741,-0.004732,21.619936,0.000384,1.542536,186059.000000,1.926308,0.187076,27.008718,954.500000,27.008718,954.500000
8607,1.212452,0.209967,0.195622,-0.005480,-0.016406,-0.011494,-0.274699,-0.014032,-0.010300,-0.056920,0.000000,0.003931,-0.101698,-0.160981,-0.002708,0.461331,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.570889,2.678482,0.941996,0.058004,0.049020,-0.005218,21.640730,0.000171,1.545049,186839.000000,1.911969,0.192596,28.512415,967.900024,28.512415,967.900024
8608,1.171858,0.205568,0.191177,-0.016944,-0.017996,-0.011962,-0.268420,-0.014444,-0.010114,-0.057128,0.000000,0.004063,-0.097810,-0.120047,-0.005367,0.446746,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.580516,2.624104,0.943319,0.056681,0.053513,-0.004171,21.647936,0.000010,1.545278,181135.000000,1.980912,0.189930,27.887077,956.840027,27.887077,956.840027
8609,1.211228,0.211202,0.196369,-0.007500,-0.016739,-0.011293,-0.275833,-0.014375,-0.010364,-0.058352,0.000000,0.004105,-0.103441,-0.142249,-0.002776,0.463223,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.580603,2.683608,0.943481,0.056519,0.051259,-0.005433,21.650320,0.000577,1.546299,179747.000000,2.001093,0.186510,28.993454,980.210022,28.993454,980.210022
8610,1.165525,0.206547,0.194222,-0.012579,-0.018083,-0.013458,-0.272638,-0.014738,-0.010388,-0.058596,0.000000,0.004050,-0.102471,-0.143899,-0.007143,0.445973,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.629689,2.697073,0.943207,0.056793,0.058436,-0.001070,21.663876,0.000010,1.547183,177603.000000,2.027515,0.186493,27.414736,966.700012,27.414736,966.700012
8611,1.215242,0.208310,0.193973,-0.011687,-0.016730,-0.010120,-0.271834,-0.013896,-0.010198,-0.056486,0.000000,0.003890,-0.101791,-0.144587,-0.001586,0.463628,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.552453,2.651472,0.943441,0.056559,0.057649,-0.004199,21.664827,0.000015,1.547210,177551.000000,2.023978,0.190679,28.458548,963.590027,28.458548,963.590027
8612,1.138081,0.196161,0.184121,-0.024954,-0.018599,-0.011233,-0.257793,-0.014103,-0.009765,-0.054953,0.000000,0.003919,-0.094209,-0.115556,-0.001962,0.436443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.550322,2.543117,0.942474,0.057526,0.053445,-0.005615,21.663530,0.000384,1.547514,174087.000000,2.079733,0.178994,27.702353,940.289978,27.702353,940.289978
8613,1.186149,0.206732,0.193601,-0.011389,-0.017704,-0.010864,-0.271674,-0.014492,-0.010297,-0.057541,0.000000,0.004030,-0.100340,-0.143840,-0.002859,0.457528,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.589934,2.670564,0.941966,0.058034,0.053765,-0.007200,21.670231,0.000577,1.549807,184114.000000,1.951218,0.184494,27.798298,959.299988,27.798298,959.299988
8614,1.178497,0.206275,0.191440,-0.012500,-0.016821,-0.010843,-0.268546,-0.013956,-0.010118,-0.056396,0.000000,0.003946,-0.098185,-0.155648,-0.001985,0.453002,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.572315,2.612469,0.942810,0.057190,0.048207,-0.006742,21.685795,0.000034,1.551005,186268.000000,1.931261,0.179755,27.654894,956.700012,27.654894,956.700012
8615,1.135175,0.196527,0.185120,-0.020625,-0.017618,-0.009621,-0.261829,-0.013230,-0.009835,-0.054757,0.000000,0.003550,-0.095545,-0.198408,-0.001990,0.438179,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.561131,2.562584,0.942942,0.057058,0.054044,-0.005752,21.691515,0.000577,1.552460,185642.000000,1.934714,0.183427,25.937408,932.789978,25.937408,932.789978
8616,1.223564,0.211657,0.197630,-0.007014,-0.017446,-0.010791,-0.277648,-0.013887,-0.010386,-0.058328,0.000000,0.004023,-0.103107,-0.146183,-0.003382,0.466242,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.579875,2.711636,0.943380,0.056620,0.046166,-0.004995,21.710350,0.000010,1.553994,188427.000000,1.901053,0.185772,28.414282,974.289978,28.414282,974.289978
8617,1.133562,0.196127,0.183608,-0.024236,-0.018100,-0.010072,-0.258755,-0.013496,-0.009769,-0.054978,0.000000,0.003598,-0.097833,-0.159355,-0.003668,0.435105,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.555867,2.535019,0.943207,0.056793,0.050143,-0.003787,21.712889,0.000034,1.554015,186052.000000,1.931387,0.182078,28.205769,956.390015,28.205769,956.390015
8618,1.153570,0.198931,0.187975,-0.016944,-0.018610,-0.011140,-0.264490,-0.013938,-0.009976,-0.056361,0.000000,0.003793,-0.098167,-0.169026,-0.002611,0.445177,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.578966,2.626205,0.942240,0.057760,0.047395,-0.006577,21.714834,0.000114,1.554977,188281.000000,1.902765,0.185682,27.798830,971.239990,27.798830,971.239990
8619,1.212872,0.210803,0.196966,-0.005704,-0.016581,-0.010285,-0.279132,-0.013658,-0.010470,-0.058076,0.000000,0.003838,-0.104834,-0.211514,-0.002669,0.466973,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.589414,2.713526,0.943207,0.056793,0.054773,-0.006799,21.721197,0.000023,1.555567,189368.000000,1.879508,0.196953,27.335461,977.650024,27.335461,977.650024
8620,1.148533,0.201743,0.190303,-0.023492,-0.018402,-0.011807,-0.267290,-0.014718,-0.010267,-0.057858,0.000000,0.004135,-0.097824,-0.101680,-0.006091,0.444114,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.605601,2.653231,0.944458,0.055542,0.054728,-0.006170,21.722378,0.000577,1.556788,185230.000000,1.938138,0.184710,27.498505,952.349976,27.498505,952.349976
8621,1.197560,0.208359,0.196239,-0.007599,-0.017413,-0.011133,-0.276248,-0.014741,-0.010522,-0.059180,0.000000,0.004146,-0.103825,-0.129557,-0.003073,0.461334,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.601678,2.712560,0.943532,0.056468,0.052961,-0.003821,21.734394,0.000010,1.557735,184116.000000,1.938919,0.196778,27.497290,968.340027,27.497290,968.340027
8622,1.174221,0.203701,0.191358,-0.019931,-0.018825,-0.010708,-0.270068,-0.014593,-0.010326,-0.057770,0.000000,0.003979,-0.099818,-0.128874,-0.003417,0.451981,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.585187,2.661977,0.942566,0.057434,0.050320,-0.003375,21.735407,0.000010,1.557726,184275.000000,1.941977,0.191873,27.454676,955.890015,27.454676,955.890015
8623,1.106221,0.194164,0.182691,-0.023356,-0.018142,-0.011409,-0.259338,-0.013825,-0.009933,-0.055393,0.000000,0.003833,-0.098143,-0.150587,-0.003413,0.424017,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.575590,2.535814,0.940816,0.059184,0.058224,-0.003742,21.735514,0.000010,1.558022,178975.000000,2.011360,0.185680,26.256289,935.330017,26.256289,935.330017
8624,1.183446,0.204314,0.194064,-0.017315,-0.018732,-0.011126,-0.276253,-0.014404,-0.010531,-0.058110,0.000000,0.003727,-0.102965,-0.201761,-0.005053,0.453666,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.602068,2.725732,0.940023,0.059977,0.059499,-0.005561,21.737648,0.000256,1.558782,181501.000000,1.975264,0.191201,26.862459,971.340027,26.862459,971.340027
8625,1.179996,0.204839,0.192050,-0.011627,-0.017679,-0.010013,-0.270228,-0.014226,-0.010276,-0.057627,0.000000,0.004112,-0.099280,-0.104118,-0.002846,0.456524,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.580496,2.656348,0.939321,0.060679,0.045487,-0.006839,21.748434,0.000577,1.561032,185967.000000,1.930170,0.184261,28.942244,968.900024,28.942244,968.900024
8626,1.143044,0.199867,0.188350,-0.019236,-0.018924,-0.011943,-0.265731,-0.014251,-0.010137,-0.057263,0.000000,0.003882,-0.098965,-0.132020,-0.005158,0.439422,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.595513,2.620643,0.938568,0.061432,0.055573,-0.005956,21.761793,0.000015,1.561533,184791.000000,1.943641,0.184250,26.016886,938.900024,26.016886,938.900024
8627,1.151864,0.199375,0.189036,-0.024563,-0.018527,-0.011789,-0.269373,-0.014368,-0.010241,-0.057335,0.000000,0.003858,-0.100184,-0.143856,-0.005222,0.436729,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.588528,2.654751,0.937592,0.062408,0.062585,-0.005078,21.764111,0.000051,1.562136,184378.000000,1.947394,0.185266,25.806511,934.289978,25.806511,934.289978
8628,1.157119,0.201457,0.191198,-0.011984,-0.017914,-0.010913,-0.270477,-0.014772,-0.010408,-0.058765,0.000000,0.004094,-0.101731,-0.127055,-0.002312,0.448786,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.604830,2.673570,0.936757,0.063243,0.047321,-0.003003,21.768219,0.000010,1.562403,183781.000000,1.940816,0.198767,26.814749,940.520020,26.814749,940.520020
8629,1.181273,0.206840,0.196386,-0.009861,-0.019440,-0.012386,-0.278727,-0.015196,-0.010732,-0.059430,0.000000,0.003988,-0.104873,-0.148994,-0.006754,0.454244,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.632414,2.765309,0.936208,0.063792,0.055150,-0.004766,21.769920,0.000023,1.562825,181395.000000,1.963484,0.204239,26.959427,970.859985,26.959427,970.859985
8630,1.161362,0.200545,0.190340,-0.013552,-0.018301,-0.011386,-0.270079,-0.014853,-0.010397,-0.057879,0.000000,0.003774,-0.101287,-0.162393,-0.004959,0.443415,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.587279,2.684693,0.936371,0.063629,0.051392,-0.006484,21.774544,0.000577,1.564469,184463.000000,1.941552,0.190127,26.528465,952.890015,26.528465,952.890015
8631,1.144844,0.202859,0.192611,-0.011607,-0.018699,-0.012162,-0.273359,-0.014495,-0.010447,-0.058673,0.000000,0.003921,-0.100928,-0.157583,-0.006144,0.445386,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.637690,2.714637,0.936859,0.063141,0.053190,-0.001864,21.793276,0.000010,1.565991,185692.000000,1.928588,0.188974,27.128532,968.640015,27.128532,968.640015
8632,1.116968,0.198076,0.185857,-0.021210,-0.018249,-0.012231,-0.267666,-0.013940,-0.010133,-0.056457,0.000000,0.003611,-0.100960,-0.178224,-0.006925,0.427385,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.598980,2.586354,0.937144,0.062856,0.051964,-0.003275,21.796366,0.000010,1.566306,187068.000000,1.913515,0.188471,25.676004,945.780029,25.676004,945.780029
8633,1.191692,0.206507,0.195603,-0.014021,-0.019599,-0.010835,-0.277795,-0.014684,-0.010554,-0.059080,0.000000,0.004040,-0.103079,-0.146084,-0.003842,0.462015,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.608107,2.739107,0.937724,0.062276,0.051968,-0.005169,21.796436,0.000034,1.566333,185414.000000,1.938061,0.182678,27.123915,970.340027,27.123915,970.340027
8634,1.083809,0.187474,0.178709,-0.028889,-0.018508,-0.010656,-0.254970,-0.013796,-0.009790,-0.055005,0.000000,0.003652,-0.093079,-0.120988,-0.003830,0.419651,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.575575,2.530331,0.937520,0.062480,0.064197,-0.003169,21.796312,0.000010,1.566482,186102.000000,1.929547,0.183353,26.171926,926.479980,26.171926,926.479980
8635,1.178640,0.201094,0.191321,-0.013889,-0.017608,-0.009711,-0.271634,-0.014463,-0.010311,-0.057732,0.000000,0.003853,-0.101014,-0.148830,-0.002441,0.453252,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.574178,2.670071,0.937948,0.062052,0.056252,-0.005456,21.799829,0.000256,1.568376,185993.000000,1.921974,0.192162,26.663244,951.770020,26.663244,951.770020
8636,1.165699,0.200127,0.191243,-0.017963,-0.019140,-0.011999,-0.271437,-0.015025,-0.010451,-0.058509,0.000000,0.003895,-0.102206,-0.155418,-0.003079,0.447012,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.591830,2.694148,0.937663,0.062337,0.048145,-0.008173,21.820126,0.000384,1.571111,182922.000000,1.946537,0.203089,26.745426,954.520020,26.745426,954.520020
8637,1.197218,0.206250,0.195983,-0.008194,-0.017887,-0.009711,-0.279156,-0.014569,-0.010584,-0.059120,0.000000,0.003978,-0.104090,-0.166130,-0.003151,0.464454,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.602775,2.731329,0.938232,0.061768,0.053022,-0.007053,21.835550,0.000034,1.572409,186038.000000,1.924390,0.189239,28.145626,979.469971,28.145626,979.469971
8638,1.183789,0.205113,0.192332,-0.014167,-0.016410,-0.011015,-0.273882,-0.014399,-0.010341,-0.057801,0.000000,0.003943,-0.101852,-0.130553,-0.003380,0.452652,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.573662,2.669637,0.938110,0.061890,0.059724,-0.006605,21.842997,0.000256,1.573820,184217.000000,1.950781,0.183741,28.435091,968.719971,28.435091,968.719971
8639,1.119794,0.194849,0.186689,-0.021210,-0.018384,-0.011973,-0.265541,-0.014874,-0.010259,-0.057440,0.000000,0.003905,-0.098885,-0.132101,-0.006510,0.432952,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.608444,2.631725,0.938121,0.061879,0.059763,-0.007416,21.854109,0.000051,1.575103,185311.000000,1.936626,0.185294,27.137045,956.020020,27.137045,956.020020
8640,1.174437,0.200684,0.191890,-0.011756,-0.017533,-0.009996,-0.273579,-0.014491,-0.010424,-0.058543,0.000000,0.003950,-0.102741,-0.123497,-0.002720,0.453200,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.585346,2.693029,0.938039,0.061961,0.054391,-0.007605,21.859644,0.000171,1.576088,186059.000000,1.928697,0.184693,28.073328,961.409973,28.073328,961.409973
8641,1.091975,0.193422,0.183478,-0.023829,-0.018641,-0.011783,-0.261334,-0.014107,-0.010080,-0.056391,0.000000,0.003755,-0.098175,-0.143541,-0.006538,0.425929,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.621475,2.581780,0.938395,0.061605,0.052849,-0.003923,21.866367,0.000010,1.576471,183785.000000,1.954226,0.185315,26.770599,945.469971,26.770599,945.469971
8642,1.132819,0.194868,0.186330,-0.020089,-0.018174,-0.011117,-0.265113,-0.014903,-0.010256,-0.057198,0.000000,0.003984,-0.098616,-0.114887,-0.003086,0.436550,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.583771,2.625953,0.938019,0.061981,0.053699,-0.005064,21.867256,0.000076,1.576928,178800.000000,2.004184,0.194999,26.453173,943.770020,26.453173,943.770020
8643,1.170280,0.200858,0.192463,-0.017163,-0.018358,-0.010918,-0.273914,-0.015020,-0.010537,-0.058748,0.000000,0.003980,-0.103039,-0.128540,-0.003369,0.452478,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.598933,2.729636,0.936625,0.063375,0.051059,-0.005442,21.875301,0.000577,1.579354,185758.000000,1.936565,0.180246,27.653465,960.880005,27.653465,960.880005
8644,1.172423,0.201553,0.192375,-0.014583,-0.018214,-0.009768,-0.275169,-0.014683,-0.010539,-0.058647,0.000000,0.003781,-0.102069,-0.174587,-0.002546,0.455023,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.597616,2.727835,0.937083,0.062917,0.047849,-0.003879,21.888567,0.000010,1.579920,190655.000000,1.879944,0.182502,26.675591,950.909973,26.675591,950.909973
8645,1.201005,0.204589,0.196138,-0.009722,-0.018677,-0.009817,-0.280414,-0.014824,-0.010763,-0.059290,0.000000,0.003951,-0.104847,-0.159525,-0.003162,0.463381,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.602617,2.775485,0.937286,0.062714,0.042373,-0.004608,21.889818,0.000114,1.580471,187463.000000,1.912426,0.185133,28.828342,992.099976,28.828342,992.099976
8646,1.208622,0.206636,0.196145,-0.007103,-0.016426,-0.009826,-0.280034,-0.014396,-0.010562,-0.059039,0.000000,0.003962,-0.104086,-0.157577,-0.001810,0.468871,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.583006,2.742358,0.938080,0.061920,0.051440,-0.007100,21.897173,0.000577,1.582819,185748.000000,1.928334,0.188590,28.713848,978.590027,28.713848,978.590027
8647,1.189802,0.201464,0.192345,-0.012394,-0.017214,-0.010189,-0.274738,-0.014768,-0.010466,-0.057528,0.000000,0.003918,-0.100795,-0.146477,-0.002709,0.455626,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.570857,2.704238,0.938060,0.061941,0.044111,-0.002159,21.922337,0.000577,1.585880,184729.000000,1.941503,0.187106,27.007769,948.890015,27.007769,948.890015
8648,1.192926,0.203612,0.194096,-0.011746,-0.017455,-0.010340,-0.278096,-0.014804,-0.010568,-0.058997,0.000000,0.003781,-0.104085,-0.192419,-0.002604,0.456055,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.585798,2.732061,0.937541,0.062459,0.049702,-0.006233,21.937281,0.000051,1.586688,186864.000000,1.920867,0.183414,26.974838,961.190002,26.974838,961.190002
